ID,NOMBRE_JUGADOR,POS,EQUIPO,LINK_JUGADOR,MINUTOS,GOLES,GOLES/90 HIST,MINUTOS ULT 3,GOLES ULT 3,GOLES/90 ULT 3,MINUTOS 2025,GOLES 2025,GOLES/90 2025
503342,Gastón Togni,DEL,Defensa y Justicia,https://www.transfermarkt.es/gaston-togni/profil/spieler/503342,12723,27,0.19,8693,23,0.24,691,4,0.52
689052,Gastón González,DEL,Defensa y Justicia,https://www.transfermarkt.es/gaston-gonzalez/profil/spieler/689052,5898,10,0.15,3238,3,0.08,29,0,0.0
548301,Matías Ramírez,VOL,Defensa y Justicia,https://www.transfermarkt.es/matias-ramirez/profil/spieler/548301,4749,7,0.13,2411,3,0.11,217,0,0.0
703564,Francisco González,DEL,Defensa y Justicia,https://www.transfermarkt.es/francisco-gonzalez/profil/spieler/703564,6432,8,0.11,5366,7,0.12,480,1,0.19
356089,David Barbona,VOL,Defensa y Justicia,https://www.transfermarkt.es/david-barbona/profil/spieler/356089,16492,20,0.11,4137,5,0.11,287,0,0.0
841182,Matías Sosa,DEL,Defensa y Justicia,https://www.transfermarkt.es/matias-sosa/profil/spieler/841182,2564,2,0.07,2247,2,0.08,-,0,0.0
991773,Abiel Osorio,DEL,Defensa y Justicia,https://www.transfermarkt.es/abiel-osorio/profil/spieler/991773,5133,18,0.32,5133,18,0.32,511,1,0.18
728200,Juan Miritello,DEL,Defensa y Justicia,https://www.transfermarkt.es/juan-miritello/profil/spieler/728200,6918,38,0.49,6859,38,0.5,403,3,0.67
668514,Agustín Hausch,DEL,Defensa y Justicia,https://www.transfermarkt.es/agustin-hausch/profil/spieler/668514,435,0,0.0,269,0,0.0,7,0,0.0
323918,Nahuel Losada,ARQ,Lanús,https://www.transfermarkt.es/nahuel-losada/profil/spieler/323918,19431,0,0.0,11579,0,0.0,810,0,0.0
576023,Lautaro Morales,ARQ,Lanús,https://www.transfermarkt.es/lautaro-morales/profil/spieler/576023,7643,0,0.0,3323,0,0.0,180,0,0.0
1131418,Nicolás Cláa,ARQ,Lanús,https://www.transfermarkt.es/nicolas-claa/profil/spieler/1131418,2130,0,0.0,2130,0,0.0,270,0,0.0
799594,Gonzalo Pérez,DEF,Lanús,https://www.transfermarkt.es/gonzalo-perez/profil/spieler/799594,12327,2,0.01,7987,2,0.02,632,0,0.0
116968,Carlos Izquierdoz,DEF,Lanús,https://www.transfermarkt.es/carlos-izquierdoz/profil/spieler/116968,46511,37,0.07,9460,4,0.04,900,0,0.0
847074,Ronaldo de Jesús,DEF,Lanús,https://www.transfermarkt.es/ronaldo-de-jesus/profil/spieler/847074,2792,4,0.13,2792,4,0.13,763,0,0.0
75127,Ezequiel Muñoz,DEF,Lanús,https://www.transfermarkt.es/ezequiel-munoz/profil/spieler/75127,26659,10,0.03,4490,2,0.04,360,0,0.0
1294448,Leonel Cardozo,DEF,Lanús,https://www.transfermarkt.es/leonel-cardozo/profil/spieler/1294448,1980,1,0.05,1980,1,0.05,90,0,0.0
867621,Sasha Marcich,DEF,Lanús,https://www.transfermarkt.es/sasha-marcich/profil/spieler/867621,10396,3,0.03,10158,3,0.03,900,0,0.0
1000668,Octavio Ontivero,DEF,Lanús,https://www.transfermarkt.es/octavio-ontivero/profil/spieler/1000668,688,0,0.0,688,0,0.0,90,0,0.0
605648,Armando Méndez,DEF,Lanús,https://www.transfermarkt.es/armando-mendez/profil/spieler/605648,15328,5,0.03,7839,2,0.02,46,0,0.0
615253,Nicolás Morgantini,DEF,Lanús,https://www.transfermarkt.es/nicolas-morgantini/profil/spieler/615253,11529,7,0.05,6612,4,0.05,-,0,0.0
891733,Brian Aguilar,DEL,Lanús,https://www.transfermarkt.es/brian-aguilar/profil/spieler/891733,1251,0,0.0,1251,0,0.0,-,0,0.0
894194,Felipe Peña Biafore,VOL,Lanús,https://www.transfermarkt.es/felipe-pena-biafore/profil/spieler/894194,6633,5,0.07,5994,5,0.08,412,0,0.0
260898,Raúl Loaiza,VOL,Lanús,https://www.transfermarkt.es/raul-loaiza/profil/spieler/260898,23837,7,0.03,7557,3,0.04,-,0,0.0
469762,Agustín Cardozo,VOL,Lanús,https://www.transfermarkt.es/agustin-cardozo/profil/spieler/469762,15658,6,0.03,10200,3,0.03,809,0,0.0
190756,Juan Ramírez,VOL,Lanús,https://www.transfermarkt.es/juan-ramirez/profil/spieler/190756,20948,20,0.09,3572,1,0.03,99,0,0.0
856594,Agustín Rodríguez,VOL,Lanús,https://www.transfermarkt.es/agustin-rodriguez/profil/spieler/856594,1349,3,0.2,1286,3,0.21,52,0,0.0
1294453,Agustín Medina,VOL,Lanús,https://www.transfermarkt.es/agustin-medina/profil/spieler/1294453,1119,1,0.08,1119,1,0.08,288,0,0.0
282283,Ramiro Carrera,VOL,Lanús,https://www.transfermarkt.es/ramiro-carrera/profil/spieler/282283,20512,43,0.19,6743,13,0.17,463,1,0.19
456617,Marcelino Moreno,VOL,Lanús,https://www.transfermarkt.es/marcelino-moreno/profil/spieler/456617,22146,37,0.15,10060,20,0.18,951,4,0.38
661140,Franco Orozco,DEL,Lanús,https://www.transfermarkt.es/franco-orozco/profil/spieler/661140,5322,18,0.3,3994,12,0.27,1233,4,0.29
1150206,Dylan Aquino,DEL,Lanús,https://www.transfermarkt.es/dylan-aquino/profil/spieler/1150206,2680,8,0.27,2680,8,0.27,435,1,0.21
45307,Lautaro Acosta,DEL,Lanús,https://www.transfermarkt.es/lautaro-acosta/profil/spieler/45307,33788,63,0.17,5123,7,0.12,21,0,0.0
84535,Eduardo Salvio,DEL,Lanús,https://www.transfermarkt.es/eduardo-salvio/profil/spieler/84535,36440,124,0.31,8958,24,0.24,696,1,0.13
1013913,Alexis Segovia,DEL,Lanús,https://www.transfermarkt.es/alexis-segovia/profil/spieler/1013913,2346,4,0.15,2346,4,0.15,360,1,0.25
334233,Walter Bou,DEL,Lanús,https://www.transfermarkt.es/walter-bou/profil/spieler/334233,20236,84,0.37,8997,34,0.34,851,3,0.32
249789,Alexis Canelo,DEL,Lanús,https://www.transfermarkt.es/alexis-canelo/profil/spieler/249789,23601,89,0.34,5732,14,0.22,205,1,0.44
1235860,Bruno Cabrera,DEL,Lanús,https://www.transfermarkt.es/bruno-cabrera/profil/spieler/1235860,1624,6,0.33,1624,6,0.33,219,1,0.41
491687,Manuel Roffo,ARQ,Instituto,https://www.transfermarkt.es/manuel-roffo/profil/spieler/491687,9542,0,0.0,8282,0,0.0,900,0,0.0
359231,Joaquín Papaleo,ARQ,Instituto,https://www.transfermarkt.es/joaquin-papaleo/profil/spieler/359231,17398,0,0.0,6910,0,0.0,-,0,0.0
717685,Emanuel Sittaro,ARQ,Instituto,https://www.transfermarkt.es/emanuel-sittaro/profil/spieler/717685,1175,0,0.0,1170,0,0.0,-,0,0.0
1120902,Gonzalo Requena,DEF,Instituto,https://www.transfermarkt.es/gonzalo-requena/profil/spieler/1120902,3058,2,0.06,3058,2,0.06,720,0,0.0
376853,Fernando Alarcón,DEF,Instituto,https://www.transfermarkt.es/fernando-alarcon/profil/spieler/376853,18001,8,0.04,11113,5,0.04,900,0,0.0
407517,Leonel Mosevich,DEF,Instituto,https://www.transfermarkt.es/leonel-mosevich/profil/spieler/407517,9847,3,0.03,6387,2,0.03,-,0,0.0
471640,Nicolás Zalazar,DEF,Instituto,https://www.transfermarkt.es/nicolas-zalazar/profil/spieler/471640,11500,5,0.04,4217,2,0.04,180,0,0.0
1225789,Lautaro Carrera,DEF,Instituto,https://www.transfermarkt.es/lautaro-carrera/profil/spieler/1225789,1823,2,0.1,1823,2,0.1,-,0,0.0
171593,Lucas Rodríguez,DEF,Instituto,https://www.transfermarkt.es/lucas-rodriguez/profil/spieler/171593,19917,5,0.02,6273,1,0.01,835,0,0.0
576027,Elías Pereyra,DEF,Instituto,https://www.transfermarkt.es/elias-pereyra/profil/spieler/576027,6220,0,0.0,2410,0,0.0,65,0,0.0
539554,Emanuel Beltrán,DEF,Instituto,https://www.transfermarkt.es/emanuel-beltran/profil/spieler/539554,13135,7,0.05,7065,5,0.06,-,0,0.0
331245,Juan Franco,DEL,Instituto,https://www.transfermarkt.es/juan-franco/profil/spieler/331245,14635,7,0.04,6670,3,0.04,900,0,0.0
440380,Francis Mac Allister,VOL,Instituto,https://www.transfermarkt.es/francis-mac-allister/profil/spieler/440380,9772,3,0.03,4184,1,0.02,716,0,0.0
830855,Stefano Moreyra,VOL,Instituto,https://www.transfermarkt.es/stefano-moreyra/profil/spieler/830855,2377,1,0.04,2377,1,0.04,178,0,0.0
563878,Gastón Lodico,VOL,Instituto,https://www.transfermarkt.es/gaston-lodico/profil/spieler/563878,13761,11,0.07,9815,4,0.04,768,1,0.12
748060,Franco Díaz,VOL,Instituto,https://www.transfermarkt.es/franco-diaz/profil/spieler/748060,5972,4,0.06,4155,2,0.04,56,0,0.0
1106216,Damián Puebla,VOL,Instituto,https://www.transfermarkt.es/damian-puebla/profil/spieler/1106216,3901,15,0.35,3901,15,0.35,382,0,0.0
642757,Francesco Lo Celso,VOL,Instituto,https://www.transfermarkt.es/francesco-lo-celso/profil/spieler/642757,2483,2,0.07,799,1,0.11,34,0,0.0
990785,Matías Gallardo,VOL,Instituto,https://www.transfermarkt.es/matias-gallardo/profil/spieler/990785,1934,1,0.05,1934,1,0.05,6,0,0.0
1227286,Jeremías Lázaro,DEL,Instituto,https://www.transfermarkt.es/jeremias-lazaro/profil/spieler/1227286,1496,5,0.3,1496,5,0.3,72,0,0.0
582168,Matías Godoy,DEL,Instituto,https://www.transfermarkt.es/matias-godoy/profil/spieler/582168,7339,8,0.1,6184,5,0.07,160,0,0.0
538530,Jonás Acevedo,VOL,Instituto,https://www.transfermarkt.es/jonas-acevedo/profil/spieler/538530,10241,15,0.13,7046,11,0.14,595,1,0.15
421998,Damián Batallini,DEL,Instituto,https://www.transfermarkt.es/damian-batallini/profil/spieler/421998,14742,25,0.15,6143,8,0.12,668,2,0.27
843126,Alex Luna,VOL,Instituto,https://www.transfermarkt.es/alex-luna/profil/spieler/843126,6160,8,0.12,5099,7,0.12,799,2,0.23
702259,Facundo Suárez,DEL,Instituto,https://www.transfermarkt.es/facundo-suarez/profil/spieler/702259,12756,53,0.37,8911,38,0.38,343,1,0.26
652948,Nicolás Cordero,DEL,Instituto,https://www.transfermarkt.es/nicolas-cordero/profil/spieler/652948,6175,17,0.25,3762,11,0.26,412,0,0.0
1198161,Luca Klimowicz,DEL,Instituto,https://www.transfermarkt.es/luca-klimowicz/profil/spieler/1198161,2025,10,0.44,2025,10,0.44,95,0,0.0
900478,Jonathan Dellarossa,DEL,Instituto,https://www.transfermarkt.es/jonathan-dellarossa/profil/spieler/900478,3735,14,0.34,3714,14,0.34,75,0,0.0
88082,Silvio Romero,DEL,Instituto,https://www.transfermarkt.es/silvio-romero/profil/spieler/88082,37185,180,0.44,4379,22,0.45,57,0,0.0
826527,Felipe Zenobio,ARQ,Tigre,https://www.transfermarkt.es/felipe-zenobio/profil/spieler/826527,5766,0,0.0,4423,0,0.0,900,0,0.0
545408,Alan Sosa,ARQ,Tigre,https://www.transfermarkt.es/alan-sosa/profil/spieler/545408,7165,0,0.0,7165,0,0.0,-,0,0.0
865491,Alan Barrionuevo,DEF,Tigre,https://www.transfermarkt.es/alan-barrionuevo/profil/spieler/865491,11572,9,0.07,8332,8,0.09,91,0,0.0
962185,Federico Tévez,DEF,Tigre,https://www.transfermarkt.es/federico-tevez/profil/spieler/962185,5637,3,0.05,5637,3,0.05,-,0,0.0
131095,Ramón Arias,DEF,Tigre,https://www.transfermarkt.es/ramon-arias/profil/spieler/131095,32859,15,0.04,7620,2,0.02,103,0,0.0
360797,Joaquín Laso,DEF,Tigre,https://www.transfermarkt.es/joaquin-laso/profil/spieler/360797,19808,6,0.03,7736,4,0.05,720,0,0.0
284724,Nehuén Paz,DEF,Tigre,https://www.transfermarkt.es/nehuen-paz/profil/spieler/284724,14423,6,0.04,4181,2,0.04,900,1,0.1
697041,Nahuel Banegas,DEF,Tigre,https://www.transfermarkt.es/nahuel-banegas/profil/spieler/697041,9554,12,0.11,7457,11,0.13,895,0,0.0
464365,Diego Sosa,DEF,Tigre,https://www.transfermarkt.es/diego-sosa/profil/spieler/464365,10467,5,0.04,4301,3,0.06,5,0,0.0
663118,Martín Ortega,DEF,Tigre,https://www.transfermarkt.es/martin-ortega/profil/spieler/663118,9280,6,0.06,6277,4,0.06,525,1,0.17
